"Message","Status","Department"
"Asslmkm wwb met pagi bpk gubernur saya dr pulogading.bulakamba brebes sebelmbya minal aidin walfaizin mhn maaf lahir batin o ya pak kami wong cilik memohon bapak u menata tpi karena para nelayan bingung pendapatan / thn bs 10 mlyrd pajaknya masuk dimn.pendapatan 2% u pemerintah sampai tdk krn kami teka teki dan krg percaya disebabkn kas kud atau tpi kosong trs mhn perhatian dan sidak diam diam bl bapak berkenan hadir tks","Selesai","DINAS KELAUTAN DAN PERIKANAN"
"tolong pak di cek ada nya 2 minimarket di tengah pasar banjarharjo kabupaten brebes. mohon segera di tindaklanjuti. kasihan para pedagang kecil. bisa di cek di google map karena muncul juga di google map. trims","Selesai","DINAS PERINDUSTRIAN DAN PERDAGANGAN"
"saya mengurus surat numpang nikah di DKI Jakarta 100% gratis, tp di Brebes saya mendaftar nikah untuk hari Sabtu bertempat di rumah mempelai putri di kenakan biaya Rp 1.000.050,- dan masih harus memberi uang terimakasih saat acara nanti apakah benar biaya tersebut yang setau saya biaya seharusnya cukup Rp 600.000,-","Selesai","Kanwil Kemenag Provinsi Jawa Tengah"
"kami masyarakat perduli PILKADES yg bersih,jujur dan adil ingin meminta tlg kpd bpk gubernur,kami menduga dan menemukan bukti yg falid ttg adanya tindak kecurangan yg dilakukan oleh oknum cakades dan oknum panitia pilkades.kami sudah melakukan protes keras ke pihak panitia pilkades tingkat desa tpi syg tidak ada tanggapan,kami pun jg sudah melakukan audensi ke pihak pemkab namun blm jg mendapat jwban yg memuaska.hingga kami pun melaporkan temuan ini ke pihak polres.kami mohon bpk segera bertindak tegas atas kinerja pembantu bpk di tingkat desa.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"desa kedung bokor,kec.larangan,kab.brebes","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamu'alaikum Yth, bapak gubernur Jawa tengah bpk Ganjar Pranowo, saya selaku saudara kandung, dari saudari putri sesilia yg ada di foto, saya hanya ingin minta uluran tangan dari pemerintah untuk adik saya yg udah 3 Thun terkena penyakit, keadaan adik saya pun udah tidak bisa apa apa, hanya bisa terbaring di tempat tidur, susah saya jelasin riwayat penyakit nya dan kedua orang tua saya pun hanya buruh tani kecil, yg tak punya pendapat tak tentu pak, saya selaku saudara, hanya minta uluran tangan pemerintah untuk meringankan beban orang tua pak, karena pemerintah setempat pun terkadang acuh tak peduli dengan keadaan masyarakat nya, saya mohon kepada bapak gubernur yang terhormat tolong bantuan nya untuk pengobatan adik saya, selaku saya wakil dari keluarga tolong liat keadaan adik saya, kami hanya orang susah pak, tolong tinjau atau liat keadaan adik saya, saya berharap sekali ada ukuran tangan dari pemerintah, kami warga Brebes Jawa tengah, alamat lengkap, desa, tegalglagah RT 01 RW 05, kecamatan Bulakamba, kabupaten Brebes...","Selesai","DINAS KESEHATAN"
"Pak gubernur,,,apakah money politik dlm bentuk apapun tidak ada sangsi hukum nya,dan kampanye golput jg tidak ada sangsi hukumnya dlm pelaksanaan pilkades..?soalnya ini terjadi di desa kami,desa kedung bokor,kec.larangan,kab.brebes.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"mengenai irigasi perairan ,pembagian tidak merata","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"maaf ,pak Ganjar tolong masalah perairan buat lahan pertanian di daerah saya desa negla pembagian nya tidak merata , ada laporan dari masyarakat tentang pembagian air fokus kepada petani bawang sedangkan petani padi tidak terairi , saat ini petani padi kekurangan air padahal padi mulai keluar tetapi air tidak tercukupi , bisa saja masyarakat gagal panen. terimakasih pak.","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"PILKADES BULUSARI 16 JUNI 2019 banyak kecurangan dan warga banyak tidak dikasih surat undangan hak pilih / coblos,mohon untuk di investigasi ke lapangan pak gubernur","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Sugeng sonten pak... Sekarang ambil rapot d kenai biaya apa benar pak? SD N Tanggeran 01 Tonjong Brebes.","Selesai","Kabupaten Brebes"
"Selamat pagi pak Gubernur.. Apakah benar untuk pengambilan rapot SD N 01 Tangerang kecamtan Tonjong,Brebes di kenakan biaya 58ribu?","Selesai","DINAS PENDIDIKAN DAN KEBUDAYAAN"
"ini sekolah paud di desaku sprti ini temptnya....tak ada lagi yg bisa di ceritakan apalagi d banggakan...monggo di cek ke lokasi kcmtn bnatrkawung brebes","Selesai","Kabupaten Brebes"
"lapor pak di daerah desa sindangheula mengalami longsor dan ambles. jalan menuju gunung lio / salem. sudah lebih dr 2 tahun tapi belum ada perbaikan dr pemerintah daerah maupun pusat. karena sebelah jalan adalah jurang jadi bahaya.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Syarat PDB untuk anak yang akan masuk SD jika pada per 1 juli belum genap 6 tahun tapi kurang 10 hari 6 tahunya.karena lahir pada 11 juli.apakah anak tersebut harus melampirkan rekomendasi psikiater.sedangkan di kampung tidak ada paikiater.mohon pencerahanya","Selesai","DINAS PENDIDIKAN DAN KEBUDAYAAN"
"sangat di syang kan proses bukuh nikah sangat lama jadinya..yang tdi nya sya brmaksud ingin foto memegang bukuh nikah & masih memakai seragam nikah lengkap seusai akad nikah agar kami memiliki kenangan bersama buku nikah kami..pas istri sya mndatangi kantor KAU SONGGOM ternyata terbit nya bukuh nikah lama memakan waktu 1bln lebih..sedikit kecewa mengingat pengantin lain yg memiliki kengangan foto bersama buku nikah mereka..semoga kedepan nya KUA SONGGOM bisa lebih cepat mmpersiapkan bukuh mikah catin sblum akad nikah & sesudah catin mendaftar..terimakasih","Selesai","Kanwil Kemenag Provinsi Jawa Tengah"
"sebenarnya yg berhak mendapat PKH itu siapa aja? tolong sidak ke kampung saya ...tak temenin klo perlu..biar mata pejabat negara yg katanya pengen rakyat sejahtera ..trus kartu kis KIP itu dimana?","Selesai","DINAS SOSIAL"
"Tolong disposisikan ke Polda Jateng, adanya upaya diskriminalisasi kebebasan berpendapat oleh Pemerintah Kab. Brebes terhadap rakyatnya. Mohon dari Polda untuk memberikan edukasi tentang apa itu kritik kepada Pemerintah Daerah dan apa itu Hoaks dengan memfitnah Pemerintah Daerah.","Selesai","Kepolisian Daerah Jawa Tengah"
"Assalamu'alaikum pak @ganjar_pranowo saya soti irmawati warga desa linggpura, tonjong,brebes. Saya mau curhat nih pa, saya telah mengikuti seleksi pengisian perangkat desa untuk kasi pelayanan desa lingga pura, alhamdulillah lolos peringkat pertama dan sudah diumumkan didepan khalayak termasuk camat tonjong, polsek linggapura, babinsa tonjong, peserta tes, dan kalau secara hukum sudah sah. akan tetapi sampai saat ini saya belum juga dilantik. Setelah pengumuman hasil seleksi pengisian perangkat desa dan panitia sedang membicarakan tentang pelantikan,tinggal nunggu tanda tangan kades kades tidak mau ttd. Dan tiba-tiba camat mengeluarkan surat pembatalan hasil tes. Ini secara hukum tidak sah karena yang berhak mengeluarkan adalah panitia. Entah ada kepentingan apa pak kades enggan melsntik sya. Saya mohon bantuannya pak","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Asalamuallaikum pak ganjar ,,,saya mau mengadukan masalah program PKH,,tolong adakan pendataan dan pengajuan baru bagi warga yg blm pernah sama se x mendapat bantuan terutama bantuan PKH,,menurut saya PKH yg sekarang banyak yg masih tidak tepat sasaran banyak warga yg mampu dan berkecukupan tapi masih mendapat PKH,,seandainya ada pendataan baru dan pengajuan baru kan yg dapat bantuan bukan cuma orang lama tapi orang yg mengajukan baru supaya bisa dapat bantuan ,jadi yg dapat bantuan bisa bergantian pak,,saya punya anak 3 pak yg 2 sekolah semua yg satu tidak sekolah karna kondisinya tidak memungkinkan,,saya berharap saya juga bisa dapat bantuan dari pemerintah untuk pendidikan anak saya karna suami saya cuma buruh di jakrta,,sementara hanya ini pengaduan saya pak gub,,,trimakasih","Selesai","DINAS SOSIAL"
"YTH pak gubenur ganjar pranowo tolong program PKH adakan pengajuan baru biar yg dapat PKH jangan yang nama lama terus,,supaya bisa bergantian dan tepat sasaran,,trimakasih","Selesai","DINAS SOSIAL"
"Sugeng siang pak Gubernur mas Ganjar Pranowo. Saya melihat ada ""Pungli"" di puskesmas Ketanggungan dengan cara menarik biaya parkir di halaman puskesmas. Ketika saya tanya koq gak pake karcis retribusi Pemda, petugas bilang tidak ada. Kemudian saya tanya setornya sama siapa. Dibilang sama ""orang dalam"". Ketika saya selidiki lagi siapa yang dimaksud orang dalam, dibilang tukang sapu puskesmas, kemudian ada yang bilang oknum dokter di puskesmas. Mohon ditindaklanjuti. Kalaupun memang pendapatan parkir masuk ke kas daerah itu bagus, tetapi harus ada tanda (karcis) sebagai bukti bayar retribusi, tetapi jika hanya masuk ke kantong oknum harap ditindam. Terimakasih","Selesai","DINAS KESEHATAN"
"Pak aq mau tau apakah kalau bikin ktp harus menungu berbulan bulan pak mohon penjelasanya","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Blm bahagia pak, jalan kabupaten di desa larangan kabupaten Brebes rusak parah mengganggu kesehatan, debu pekat.. mohon instruksi nya kepada pemkab Brebes pak gubernur.. Matur nuwun","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Aslm alkum....maaf bapa sblumya sy trenyuh ada sdra sy ga py rumah krna rumahya sdh rapuh dan di bongkar tp ga bisa memperbaikiya kmbali. Skrg pa tambah pemilik rumah tidur di masjid dan istriya tidur di rumah anakya.sy mohon dgn kbijaksanaan bapa tlg bantu warga bapa pa Tambah desa pejagan dkt pintu tol pejagan. skli lg sy mohon maaf atas kelancangan sy.","Selesai","DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN"
"Mohon ditertibkan atau dirombak staf dan karyawannya Samsat Bumiayu, masa pelayanan STNK kehabisan material dan disuruh nunggu 6 bln tp menginformasikannya dgn santai yg membuat sy geram apalagi Samsat kabupaten tetangga pelayanannya baik dan cepat, gimana ini pak, udah bayar pajak tepat waktu pelayanan ga bagus padahal semua pegawai dan aparatur dibayar dari uang2 kita(rakyat) juga. Harusnya logika bgini contoh Bapak beli materai di kantor pos udah dibayar tp barangnya ga ada tp dijanjikan barangnya 3 hari didepan gmn rasanya pak..? Mohon ditindak lah oknum yg bikin resah. Alasan material habis itu sudah basi pak, tulunglah","Selesai","BADAN PENGELOLA PENDAPATAN DAERAH"
"Biaya pernikahan di KUA Losari mencapai 1juta bila bapak penghulu dipanghil ke rumah mempelai, dan itu terjadi pada anak saya yang akan melaksanakan pernikahannya nanti pada tanggal 16 Agustus 2019 yang akan datang, untuk itu kepada Bapak Gubernur kami mohon untuk menindak lanjuti masalah ini. Atas segala perhatian kami haturkan banyak terima kasih.","Selesai","Kanwil Kemenag Provinsi Jawa Tengah"
"Ass pa ganjar sy mau ngadu soal pembuatan AJB tanah mohon di respon dan di tindak lanjut, sudah 1 th sy beli tanah kapling di desa karang bandung kec ketanggungan AJB nya ga jadi "" sy tanya ke pihak pemasaran malah sy suruh tanya ke PPAT , dan sy tanya ke PPAT melalui WA, ga di respon , trimakasih pak ganjar mohon respon nya","Selesai","Kanwil BPN Provinsi Jawa Tengah"
"Kepada Yth. Bpk Gubernur Jawa Tengah. Mohon ditindak lanjuti masalah biaya pernikahan yang apa bila mengundang Bpk Penghulu ke rumah mempelai maka dikenakan biaya sebesar 1jt rupiah, dan apa bila menikah di KUA dikenakan biaya 600 ribu rupiah. Keterangan tersrlebut didapat langsung dari Kaur yang bersangkutan do Desa kami ketika kami mendaftarkan anak kami yang mau nikah dibulan Agustus 2019 yang akan datang. Tetima kasih dan mohon maaf adanya.","Selesai","Kanwil Kemenag Provinsi Jawa Tengah"
"pak saya mau lapor saya bikin ktp sudah hampir 3 bulan belum jadi juga apakah harus menungu setahun baru jadi ktp saya pak","Selesai","Kabupaten Brebes"
"Asalamuallaikum pak maaf mengganggu saya warga brebes jawa tengah mau tanya tentang birokrasi di jawa tengah khusuanya wilayah brebes Kalo pembikinan stnk kendaraan bermotor sama sim harus menunggu sekitar 1 / 2 bln pak jadi harus 2kali kerja ke tempat tersebut Padahal saya kerja di jkt tapi saya ingin juga berpartsipasi mebantu pembanguan daerah meski gak seberapa ..mohon maaf pak jika perkataan saya ada yang salah..terimakasih atas pratisipasinya","Selesai","Kepolisian Daerah Jawa Tengah"
"Assalamulaikum pak...maaf ganggu...saya mau nanya..apakah proses pembuatan e-ktp di daerah bumiayu sedang ada kendala tentang blangkonya masih kosong..hampir 1 thn lebih istriku bikin e-ktp belum jadi..dr masalah kesalahan data smpe blangko nya kosong..padahal istriku asli dr bumiayu.tepatnya dukuh karang jati kecamatan laren..ada yg bilang..setelah pemilu pilpres..blangkonya msih belum ada..mohon bantuannya ya pak...","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Sya Mau Tanya Pak Kalo Bikin KTP Tu Brapa Lama Jadinya Yah..Makasi","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"punten bapake daerah brebes yanag perbatasan sama cirebon jalanya masih jelek ???? nyuwun sewu pak di cek","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Dukuh bligo RT 002/rw 014, desa lingga pura. Saya mengadukan tentang kelanjutan dari hasil tes pengisian perangkat desa linggapura kasi pelayanan dimana saya siti irmawati yang dinyatakan lulus sebagai kasi pelayanan dan sah diumumkan didepan umum, camat, babinsa, polsek tonjong, panitia, tim penguji yang semuanya sudah menandatangani hasil tes tersebut. Namun entah alasan apa kades linggapura enggan menandatangani surat rekomendasi pelantikan saya yang sudah dibuat oleh panitia. Dan tiba-tiba camat mengeluarkan surat pembatalan hasil tes yang mana dalam hal ini camat tidak ada kewenangan. Ada tanda tanya besar yaitu apa alasan camat mengeluarkan surat pembatalan? Atas dasar apa camat mengeluarkan surat pembatalan? Ada kepentingan apa kades linggapura enggan menandatangani surat rekomendasi pelantikan saya? Hingga masa jabatan kades habis, pejabat sementara kades mengusahakan agar masalah pelantikan saya selesai, agar nanti setelah kades baru duduk tinggal tandatangan, ada masalah lagi yaitu ketua panitia enggan tanda tangan. Timbul pertanyaan besar kenapa ketua panitia enggan tanda tangan surat rekomendasi pelantikan padahal semua pihak terkait audah tanda tangan? Apakah karena kades yang baru adalah kades yang lama?? Entah ada apa kepentingan apa?? Mohon untuk ditindaklanjuti, mohon untuk ditinjau dan disegerakan pelantikan saya. Terimakasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak Ganjar, saya minta tolong di sidak kantor pelayanan pajak reklame di kab Brebes, sampai jam 9 pagi masa petugas cuma satu yg standby. Pelayanan jadi lama sekali, beda dengan kab Tegal, Pemalang, dan kota Tegal","Selesai","Kabupaten Brebes"
"Pk ganjar yg terhormat...tolong dong gas elpiji ukuran 3kg sangat sulit sekali khusus nya di daerah brebes selatan tepat nya bumiayu mohon di tindak lanjuti kasihan warga ...","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"assalamualaikum Pak Gub selamat pagi saya ingin lapor masalah perbaikan jaln untuk desa Larangan kec larangan kab brebes mohon segera di perbaiki ..karna di jalan itu untuk akses menuju ke kantor Kelurahan.dan kecamatan kalo musim hujan banjir Pak Gub .. trus sekalin bpk Mohon untuk SIDAK KANTOR KEC . Larangan","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Bikin setifikat tanah maju sendiri gak lewat calo berapa buln sih jadinya ko aku lma banget di kantor BPN kab.brebes","Selesai","Kanwil BPN Provinsi Jawa Tengah"
"assalamualaikum pak.sya dari desa kubangsari.mengenai rencana pembangunan TPAST .mohon untuk dipertimbangkan kembali.karena atas nama warga desa kubangsari menolak rencana tersebut..demi masa depan anak cucu kami dimasa depan.","Selesai","DINAS LINGKUNGAN HIDUP DAN KEHUTANAN"
"bagaimana cara saya melaporkan toko yang menjual krim mengandung merkuri? Di daerah Brebes Jawa tengah tepatnya di kecamatan Banjarharjo Rt 02 Rw 01 toko (Toko Fery cosmetic) telah jelas dan meyakinkan mengedarkan dan menjual produk kosmetik kecantikan krim siang malam sabun dan toner yang mengandung merkuri. Tolong tindak lanjut nya agak supaya tidak ada korban lebih banyak lagi karena kandungan berbahaya dari produk tersebut. Nama pemilik toko ibu Anisah, membeli cream kiloan yang di kemas ulang dan sabuk literan yang sangat sangat berbahaya mohon tindakannya karena sangat membahayakan masyarakat luas. terimakasih","Selesai","DINAS KESEHATAN"
"Pak di Bumiayu lg mengalami kelangkaan gas 3kg masyarakat mulai kebingungan, bantu km pak terimakasih","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"Kepada YTH. Bpk Gubernur Jawa tengah Di daerah Brebes Jawa tengah tepatnya di kecamatan Banjarharjo Rt 02 Rw 01 (Toko Fery cosmetic) telah jelas dan meyakinkan mengedarkan dan menjual produk kosmetik kecantikan krim siang malam, sabun dan toner yang mengandung merkuri. Tolong tindak lanjut nya agar supaya tidak ada korban lebih banyak lagi karena kandungan berbahaya dari produk tersebut yang dapat memicu kanker kulit dan penyakit lainnya. Toko tersebut juga menjual obat RACIKAN dan KAPSUL RACIKAN tanpa adanya izin dari dinas kesehatan kabupaten Brebes. Nama pemilik toko ibu Anisah, membeli cream kiloan dari Jakarta yang di kemas ulang dan sabun literan yang sangat sangat berbahaya. Penjual selalu menyembunyikan barang tersebut, sekiranya Pejabat Terkait bisa mengamankan dan menyita dan melakukan penggeledahan. Terimakasih.","Selesai","DINAS KESEHATAN"
"Isi Laporan: Di daerah Kab: Brebes Jawa tengah Kec: Banjarharjo Ds: Banjarharjo Rt 02 Rw 01 (Toko Fery cosmetic) telah jelas dan meyakinkan mengedarkan dan menjual produk kosmetik kecantikan krim siang malam, sabun dan toner yang mengandung merkuri. Tolong tindak lanjut nya agar supaya tidak ada korban lebih banyak lagi karena kandungan berbahaya dari produk tersebut yang dapat memicu kanker kulit dan penyakit lainnya. Toko tersebut juga menjual obat RACIKAN dan KAPSUL RACIKAN tanpa adanya izin dari dinas kesehatan kabupaten Brebes. Nama pemilik toko ibu Anisah, membeli cream kiloan dari Jakarta yang di kemas ulang dan sabun literan yang sangat sangat berbahaya. Penjual selalu menyembunyikan barang tersebut, sekiranya BPOM atau Dinas kesehatan bisa mengamankan dan menyita dan melakukan penggeledahan. Terimakasih.","Selesai","DINAS KESEHATAN"
"Pak ganjar minta tolong di kecamatan Paguyangan.kab brebes gas elpiji kenapa susah di dapat.","Selesai","DINAS ENERGI DAN SUMBER DAYA MINERAL"
"Yth. Bapak ganjar,, mohon bantuannya pak. Saya sudah lolos dan diumumkan secara sah menjadi perangkat desa linggapura kasi pelayanan pada 23 februari 2019. Tapi entah kenapa saya belum dilantik juga. Mohob untuk ditinjau pemerintah desa libggapura pak. Terimakasih","Selesai","Kabupaten Brebes"
