"Message","Status","Department"
"Bapak Ganjar Pranowo yang terhormat , KTP sudah 1-2 tahun ko belum jadi ya . Di tanya kira kira bisa jadi kapan , malah jawabannya staff kecamatan ngga jelas jadi kapan nya. Saya bingung , temen saya 1 Minggu sudah jadi , kata temen bayar ke kepala dusun nya , sebesar 100 rb. Di Ds Malahayu , Banjarharjo Brebes Jateng","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualaikum pak gubernur.. Saya warga brebes, saya sudah hampir 5thn..saya menunggu kepastian KTP elektrik.. Tapi sampai saat ini kami hanya dapat KTP sementara. Yang mana KTP sementara dipakai selain daerah BREBES amatlah susah.. Saya/kami mohon pak turunkan BELANGKO E-KTP di daerah BREBES.. TOLONG PAK GANJAR PRANOWO .terimakasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"pak gub Ganjar Pranowo,, kab.brebes gwe ktp ora gadi2 nympe taunan,, alesane blngkone entek tlung di sidak. matur swun.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak Ganjar Pranowo...tolong kalau ke songgom brebes RT 01 RW 01 lurah atau camatnya tolong di cek dan juga soal E_KTP kenapa lama bgt jdinya.mksh d tunggu responnya","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak gawe jalan lingkar lewat bantarkawung Ben rembes selatan lebih maju","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Tolong pak' mohon di tinjau irigasi dari losari pengabean sampi kramat, sdh pendangkalan banget sehingga air dari selatan ga ngalir sampai ujung Utara. pdhal ini sdh menjelang musim hujan dan biasanya sdh ada pengerukan...","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Saya ingin melaporkan untuk pembuatan ktp elektrik di kecamatan songgom kabupaten brebes sangat memprihatinkan, karena sistem antrian yg sangat sangat tidak efektif menurut saya dan sangat sangat mengganggu aktifitas dan jam yg seharusnya untuk istrht masyarakat, apa iya bikin ktp harus antri dari jam 12 malam sampai ada yg setiap hari menunggu di kecematan hanya untuk membuat ktp tolong lah pak di buat sistem yg lbih efektif, 1 kecamatan mempuyai beberapa desa dan setiap desa pasti punya pemerintahan yg berpusat ke kecamatan apa tidak bisakah di absen perharinya desa mana atau pertanggalnya untuk pembuatan ktp, jadi tidak ada orang yg harus berebut antrian dan sampai menginap di kecamatan cuma hanya untuk membuat ktp.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamuallaikum wr wb... Pa gubernur yg terhormat saya dr songgom brebes dan saya salah satu pkung bapak, tolong pembuata e ktp segera di mudahkan karna hampir seluruh kecamatan dibrebes dibikin susah dengan alasan blangko e ktp tidak ada,","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Lapor pk gub, ini sya sudh 4 x ke capil kab brebes, no antrian kok sudh habis terus padahal dateng 8.30, alasanya mlayani hnya 40 antrean. ada ratusan orang tiap hari ngurus data kepndudukn, padahl bnyak yg jauh sampe dlokasi zonkkk..sbnarnya yg dlayani masyrkat atau pgawai capil????","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"assallamualaikum wr.wb. kepada Yth. Bapak Ganjar pranowo selaku Bapak Gubernur jawa tengah. saya ingin bertanya kepada Bapak dan mohon dengan sangat jawaban dari Bapak agar saya lebih tahu dan jelas tentang kinerja aparat desa saya yaitu desa jagapura kec. kersana kab. Brebes. 1. di desa saya didirikan pabrik garmen n sablon, bahkan rencana akan dibangun pabrik sepatu yg jual beli nya sudah pembayaran tinggal pembangunannya saja ( untuk yg pabrik sepatu). yang berdiri diatas tanah pabrik itu, sebenarnya masih lahan hijau dan masih sangat bagus untuk pertanian. memang petani yg hak milik sawah yg menjual n menerima uangnya, tp dibalik transaksi itu yg jadi calo/makelarnya ada campur tangan aparat desa jg. yg saya tahu, kalo lahan hijau yg masih bs buat pertanian kan tidak bisa buat industri/bangunan pabrik melainkan cuma bs digunakan untuk pendidikan dan kesehatan. yang ke 2. kalo saya jalan"" sore sama anak n istri, di balaidesa lain terpampang tulisan dana desa dari pemerintah berikut penggunaan dana desa tersebut, sehingga masyarakat desa bisa tahu n ada bukti pembangunannya dari dana desa karena aparatnya transparan pada masyarakat. tapi kenapa di desa saya tidak ada penjelasan dana desa yg transparan seperti desa yg lain pak n jalan utama desa saya rusak pun tidak ada perbaikan, bahkan kemajuan desa saya pun biasa saja tidak ada perubahan seperti desa yg dulu tertinggal jauh dari desa saya dan letaknya pun terpencil jauh dari keramaian seperti desa saya. apa karena desa saya tidak pernah mendapatkan dana bantuan dari pemerintah atau memang SELURUH perangkat desa dari mulai kepala desa dan bawahannya yg tidak mau masyarakat tahu tentang anggaran desa, untuk menutupi korupsi mereka? mohon dengan hormat, agar Bapak menjawab kegalauan saya selama ini untuk kemajuan desa saya Pak dan mohon kroscek aparatur desa nya pak barangkali benar dugaan kami masyarakat Desa Jagapura Kec. Kersana Kab Brebes bahwa aparat desa kami korup semua. terima kasih atas waktu dan perhatian serta jawaban Bapak Gubernur Ganjar Pranowo, semoga sukses selalu Pak n tetap semangat dalam memberantas aparat"" yg KORUPSI mulai dari desa sampai propinsi n harapan saya NEGARA INI JAUH DARI MAFIA KORUPSI.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualaikum....met siang. sy warga krajan rt 04 rw 07 desa Taraban kec.Paguyangan.mau berbagi informasi. hari ini senin,4 januari 2019 mendatangi kantor kecamatan Paguyangan,utk menanyakan pembuatan E-KTP.sy sdh mengajukan surat pindah dan sdh mendapatkan surat keterangan pengganti sementara e-ktp bulan nofember. namun tadi sy tanyakan E-KTP sy ternyata belum jadi,dg alasan klasik belum ada blangko. sedangkan kemarin wkt ada kunjungan gubernur tgl 17 januari 2019 mendadak ada pembuatan E-KTP serentak dan ada blangko nya. yang sy mau tanyakan,kenapa bgtu ada sidak gubernur kok blangko E-KTP mendadak ada. tolong di informasikan ke dinas Kependudukan dan catatan.sipil kab.Brebes. kenapa pembuatan E-KTP buat warga yg sdh mengajukan justru sdh berbulan bulan bahkan sdh tahunan blm juga jadi E-KTP nya.tolong buat dinas dukcapil kab.Brebes spy profesional dlm pembuatan E-KTP. jangan alasan klasik tdk ada blangko menjadi alasan terus. semoga dinas dukcapil kab.Brebes lebih profesional lagi.terima kasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak ganjar.. Tolong untuk wilayah brebes diperhatikan perangkat2 pemerintahannya. Disini sangat sulit sekali hanya ingin mendapatkan EKTP.. Sana sini pungli ... Rela desak2an berangkat jam 4 malam hanya untuk mengantri perekaman ktp yang entah kapan jadinya. Bnyak yang setahun dua tahun tidak kunjung jadi.. Ya alllahh... ???????????????? sya mewakili msyarakat sipil lainnya . Sangat mengeluhkan iniii","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Saya sebagai WARGA BREBES bangga punya pemimpin GUBERNUR spt pak Ganjar dan presiden spt Bpk.JOKOWI. tapi sayang didaerah kami keluhkan SUSAHNYA mengurus IDENTITAS (E-KTP) yg selalu belangko KOSONG. Mohon tinjauanya PAK GUBERNUR. Save ""brebes prihatin e-ktp""","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Assalamualaikum....met siang. sy warga krajan rt 04 rw 07 desa Taraban kec.Paguyangan.mau berbagi informasi. hari ini senin,4 januari 2019 mendatangi kantor kecamatan Paguyangan,utk menanyakan pembuatan E-KTP.sy sdh mengajukan surat pindah dan sdh mendapatkan surat keterangan pengganti sementara e-ktp bulan nofember. namun tadi sy tanyakan E-KTP sy ternyata belum jadi,dg alasan klasik belum ada blangko. sedangkan kemarin wkt ada kunjungan gubernur tgl 17 januari 2019 mendadak ada pembuatan E-KTP serentak dan ada blangko nya. yang sy mau tanyakan,kenapa bgtu ada sidak gubernur kok blangko E-KTP mendadak ada. tolong di informasikan ke dinas Kependudukan dan catatan.sipil kab.Brebes. kenapa pembuatan E-KTP buat warga yg sdh mengajukan justru sdh berbulan bulan bahkan sdh tahunan blm juga jadi E-KTP nya.tolong buat dinas dukcapil kab.Brebes spy profesional dlm pembuatan E-KTP. jangan alasan klasik tdk ada blangko menjadi alasan terus. semoga dinas dukcapil kab.Brebes lebih profesional lagi.terima kasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak ganjar sebelumnya saya minta maaf saya telah lancang saya mohon ini jalan di desa saya bangbayang girang menuju bangbayang hilir rusak parah pak, jadi saya mohon perhatian nya dr pemerintah untuk memperbaiki jalan di desa saya.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak saya warga losari brebes ..th 2018 bulan februari lalu terjadi banjir bandang .dan sampai sekarang tanggul sungai cisanggarung belum juga di benerin ..saya mohon kepada bapak gubernur untuk memperbaikinya .. karna rasa trauma kami belum juga hilang","Selesai","DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG"
"Pak ganjar yang terhormat.dengan ini saya ingin menyampaikan keluhan saya.perihal kinerja DUKCAPIL.brebes khususnya kec songgom.mohon di evaluasi.saya melakukan data record KTP.sejak desember 2016.sampai detik ini blm ada kbr.mohon tindak lanjutnya pak.saya membuat KTP.karena saya hanya menjalankan kewajiwajiban.sbg warga negara yg baik.tp kok sulit.atau bahkan cenderung di persulit.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"ASS,WR,WB.Maaf ni pak menggangu waktu'a sebentar saya mewakili masyarakat brebes khusus'a desa ciduwet kec.ketanggungan.ini langsung ke inti permasalahan'a pak, kalau bikin KTP g bisa langsung jadi kadang harus menunggu 6bulan kadang sampai1tahun itu pun baru jadi tapi masih di mintain biaya100rb.kadang klo pingin cepat sehari bayar'a200rb padahal KTP itu sangat penting apa lagi buat saya yg notaris'a orang perantau.saya minta tolong khusus'a sama Bpk Gubernur tolong berantas oknum pungli di capil brebes sekian&terima; kasih.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Ganjar Pranowo mungkin njenengan berkenan untuk mengetahui hal ini pakde. Sangat miris jalanan provinsi salem menuju bumiayau semakin ambles serta matrial longsor yang retakanaya kurang lebih luasnya 3/4 hktar sudah mulai ambles harap berhati hati melewatinya .....semoga pemerintah semakin tanggap n serius melihat jalan yang semakin mempriihatinkan soalna salah satu akes menuju kabupaten.serta warga sekitar yang cemas","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak jalan yang dari brebes mau ke bumiayu banyak yang rusak.. tolong dibenerin ya","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak, gimana nasib eKTP yg sampai sekarang ga jadi2? Saya dari Losari Brebes, sudah 2 tahun bikin eKTP tapi belum jadi juga. Tolong ditindak pak, karena KTP itu kan penting.. Terimakasih pak..????","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"coba pak gubernur tim TMMD tsb turun ke desa pandansari, kecamatan paguyangan kabupaten brebes untuk memperbaiki jalan utama dari desa pandansari menuju desa igirklanceng... agar terkoneksi dari wisata kaligua ke arah wisata guci tegal. terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak jalur selatan larangan songgom rusak parah.lubangnya sangat bahaya.monggo di liat pak.biar bapak tau.begtu bahayanya jalan itu.. Apa lagi jika pake mtr mlm hari..","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"kantor kecamatan ketanggungan sangat lambat, dan ada masalah dalam pencetakan KK","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak @ganjar_pranowo untuk jalan provinsi didaerah bumiayu rusak dan berlubang.mohon sekiranya bisa diperbaiki.terima kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Saya sedang mengajukan proses surat keterangan pindah kependudukan dari daerah asal ke jakarta untuk membuat KK baru.Namun prosesnya lama sekali, karena pertama kali jadi berkasnya ada data salah alamat, kemudian proses ulang juga salah lagi, sampai sekarang belum ada kejelasan kapan bisa selesai dengan data yang benar","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak @ganjar_pranowo jalan jatibarang - brebes sebelum masuk terlangu lobang2 nya ngeri mohon lbh di perhatikan lagi....","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Selamat pagi bpk Ganjar Pranowo Gubernur jawa tengah. Saya warno . Saya mau mengadu kan tentang pembikinan / mengurus KTP & KK di wilalah Brebes. Kelurahan. Gegerkunci. Kecamatan. Songgom. Kabupaten. Brebes. Jawa tengah. Semua masyarakat di kelurahan gegerkunci sangat susah mengurus KTP & KK. Jawaban pihak kecamatan selalu bilang mesinnya erorr. Aku kasihan dengan sodaraku & masyarakat lainnya yg bolak balik ngurus KTP & KK tidak jadi jadi. Tolong pak gubernur. Agar segera di tinjau","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Malem pak... Mau laporan jalan Jatibarang - Brebes sebelum masuk Terlangu lobang2 nya dalem2 pak, bahaya banget klo pas ujan... Mohon cpt di perbaiki","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Bapak Ganjar yang mulia dn semoga di muliakan Allah... Jlan Provinsi jalur Bumiayu Majenang masih ada beberapa kilo meter yg belum diselesaikan mohon di periode ke 2 ini bpk berkenan menyelesaikannya dengan sempurna karena itu jalan Provinsi yg mrnghubungkn antara 2 kabupatrn biar menyatu menjadi 1.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"assalamualaikum.pak gub.di kec kersana kab.brebes.anak saya mengajukan permohonan ktp baru 2x gagal blm bs di proses dg alasan alat error.masyarakt jg kesal dg pelayanan yg tdk produktif.tlg benahi pak.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Siang pak Pak saya dari kelurhan Adisana kec Bumiayu. Kab Brebess mau menyapai kan keluhan soal ktp pak massa punya saudara saya sudah bertahun tahun lom juga di cetakk kta y dari pihak kecamatan bilang blakoooo trus alasan yaaaa","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Pak wilayah bumiayu brebes tolong di cek..banyak lubang di jalan yang menyebabkan banyak kecelakaan..kasihan yang berkendara di jalan","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Mas @ganjarpranowo jalan pejagan bumiayu sepanjang pinggir sungai banyak yg berlubang. Jalan sempit jadi susah menghindar.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"jalur utama cirebon purwokerto rusak parah, cornya amblas sebelah, banyak lubang kedalaman sampe 20 cm, SANGAT BERBAHAYA... tolong di tinjau, tolong kasih tau ke pemda Brebes, mohon bantuan bapak Ganjar yg terhormat.... mengingat sebentar lagi mudik lebaran.. thk","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"pak ganjar saya mau bertanya..apakah APBDes 2019 bisa di sah kan oleh BPD?sementara APBDes 2018 dari dana desa ada beberapa yang belum di kerjakan dan nominal nya juga besar.terimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"salam hormat pak gubernur ganjar. Berdasarkan hasil rapat APBDes th 2019 desa tambakserang kec.bantarkawung kab brebes saya selaku ketua BPD menolak tandatangan pengesahan APBDes karena ada beberapa titik pekerjaan dari APBDes 2018 yg belum di selesaikan.sehingga di indikasi merugikan keuangan negara. Adapun ttik tsb. 1.pembuatan badan jalan tambakserang-kampungbaru (padat karya) hanya di kerjakan senilai kurang lebih 10jt dari pagu anggaran 116jt 2.pembuatan badan jalan limbangan-karangtengah(padat karya)hanya di kerjakan senilai 20jt dr pagu anggaran 134jt 3.rabat sheet kampungbaru kekurangan volume,dari nilai pagu anggaran 73jt 4.BKU dukuh pasir senilai 50jt Saya berharap pak gub untuk memerintahkan instansi terkait agar ada penyelesaian nya..salam hormat dan terimakasih","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Losari hadir pak.. Tlng jln pantura diperbaiki pak.. Apa lagi jalur pantura selatan ketanggungn larangan songgom.tlng diperbaiki...jlnnya rusak parah...","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Yth.bp gubernur Jawa tengah,bp Ganjar pranowo,mohon perhatian dan realisasi Dr pihak2 terkait trhdp jln desa prapag Kidul,kec losari,kab Brebes Jateng","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Jalan Pantura Brebes masih pada rusak ora rata dalane Karo tambalan kapan enake Pantura Brebes pak","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Perubahan status di E-KTP dr september sampe skarang belum jadi,alasan blangko, dll","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
"Aslm.... Pak gub tolong jalan Pantura Losari Brebes banyak lobang tolong cpt di perbaiki","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak @ganjarpranowo sudah lihat dan meninjau lubang lubang di Jalan Pantura brebes? Khsusunya daerah saya bekerja di daerah tanjung - losari, setiap lubang bisa menelan korban jiwa loh pak. Lubang biasanya hanya di tambal aspal, kena hujan, sorenya lubang lagi. Sgt tdk efisien.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"@ganjar_pranowo pak mohon jalan yg dr arah purwokerto ke arah jabar lewat bumiayu, brebes jalannya rusak parah, banyak lubang besar dan dalam, mohon segera di perbaiki gih pak..maturnuwun.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Pak @ganjar_pranowo punten sangat jln perbatasan Jawa barat k Jawa tengah rusak , tambalan rusak kembali , dr jembatan perbatasan , kecipir , tengguli , pasar Tanjung , Pejagan hingga k arah Brebes ????????????","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Assalamualaikum pak gubernur.. Saya Abdul Muchlis perwakilan Mahasiswa Bumiayu mau lapor. Jalan Raya Brebes Selatan ( Bumiayu Jalan Lingkar ) Sudah pada Rusak (Berlobang Parah) Kami Rakyat Minta Bantuanya pak karna sangat berbahaya bagi pengguna motor. Terima Kasih","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Jalan utama dari exit tol pejagan menuju ke purwokerto/banjarnegara/bumiayu/yogyakarta. Tepatnya di jalan daerah Larangan (Brebes) - Bumiayu mengalami rusakan lubang yang besar&dalam di jalan cor2an maupun aspal. Mohon koordinasikan kepada pihak terkait dan untuk segera dilakukan tindakan perbaikan.","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"la jembatan x keruh loragung kandang serang kpn pak ktnya bulan 3 mau di bangun darurat tpi ko sampe sekarang blum ada tanda2 pak","Selesai","DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA"
"Mohon untuk meminta Audit Penggunaan Dana Desa dari Tahun 2015 - 2018. Adanya indikasi Korupsi berupa Komitmen Fee dari sejumlah Kontraktor atau Proyek Pembangunan Desa Grinting. Yang dilakukan oleh Kepala Desa beserta Aparat Desa, sangat mencolok.","Selesai","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL"
