Message,Status,Department
assalamualikum pak ganjanr nami kulo widodo asall luwunggede tanjung brebes kulo orang lintune niki korban penggelapan uang dana umrah kasus niki hampir tahun dereneg wonten titik terang kulo sampun lapor teng polsek bahkan polres pun sampun ngertos gelar perkara teng polres dereng wonten titik terang masalah niki kulo rakyat cilik mpun bingung bade ngadu teng sinten malih kasus niki terkatung si tersangka juga taksih enak an mawon bahkan katah sing sanjang kasus niki ko di dalah nang polisi ngko malah ribet dan niku thn kasus niki terkatung mbten wonten titik terang total dana jt lebih niku sing di gelapake pa kulo nyuwun sanget kali pannjengan ben kasus niki wonten titik terange niku pripun kulo sampun bingung pa tulung ngiih pa matur suwun pa mpun mirengi curhatan kulo rakyat cilik semoga bp sehat selalu aminn ,Selesai,kepolisian daerah jawa tengah
assalamualikum kpd yth bapak gubernur jawa tengah pa ganjar nami kulo widodo pa asal luwunggede tanjung brebes niki kulo nyuwun tulung kali panjengan pa kullo kalian tiang lintune niki korban penggelapan dana umrah kasus niki terjadi tahn sapun tahun kasus niki terkatung pa kulo sampun lapor teng polsek bahkan sampun gelaar perkara teng polres brebes tetapi kasus niki dereng wonten titik terange pa si tersangka masih enak an mawon pa kulo sering bolak balik polsek tp dereng nemu hasile pa kulo mpun bingung bade ngadu teng sinten malih masalah kasus niki pa jumlah arto ingkang di gelapaken niku jt lebi sing tiang niko kulo rakyat sing mbten ngertos nopo ngmpulaken arto saking tanian nggih bingung sanget pa niki terasa lara ati saumpama keinget kasus niki pa kulo nyuwun sanget dateng panjengan pa supaya kasus niki wonten titik terange niku pripun terus kulo bade tangled nopo bner pa semisal kasus niki di laporaken teng polisi arto niku mbten saged wangsul malihh ngapuntene sanget pa kulo sampun ngganggu waktune panjengan matur suwun pa sampun mirengaken curhatan kulo semoga sehat selalu nggih pa wasssalamualikum,Selesai,kepolisian daerah jawa tengah
pak ganjar pranowo sesekali tinjau juga jateng bagian brebes tegal purwokerto skalian pantau jalur pejagan songgom yang kbetulan pas kemarin saya pulang kmpung ko masih rusak aja yah,Selesai,dinas pekerjaan umum bina marga cipta karya
asaalamualikun pak ganjar saya mau kritik sedikit tentang pelayanan kesehatan khususnya puskesmas hari ini tgl desember saya datang ke puskesmas dengan keperluan untuk memeriksakan istri saya dipuskesmas untuk tes hb sesuai anjuran bidan yg bertugas diposyandu yang ingin saya kritik adalah prosesnya yang terkesan ber tele dan petugas medis yang cuti dan tidak ada penggantinya dan juga kurang disiplinnya petugas medis di puskesmas area kami yaitu puskesmas kecamatan wanasari kabupaten brebes mohon untuk ditertibkan lagi petugas yg kurang disiplin dan menetapkan standar waktu pelayanan ibu hamil disarankan tidak terlalu lelah namun disisi lain ibu hamil dibikin capek dengan peraturan yg ada,Selesai,kabupaten brebes
dampaknya sangat mengerikan dari pembuangan limbah b yang sengaja dibuang disungai kami ,Selesai,dinas lingkungan hidup dan kehutanan
 ganjarpranowo aku hanya merasa aneh aja melihat fenomena e ktp di kec brebes kab brebes bikin e ktp secara prosedur pasti bilang nya belangko nya habis tapi klo nyuap lewat pamong desa atau orang kec rp ko langsung jadi ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
pak ganjar tlng perhatikan kecamatan bumiayu khususnya desa adisana kmi selaku masyarakat minta segera di tindak lanjuti masalah pembongkaran underpas lahup di desa adisana krna rawan kecelakaan tlng di respon cepet trm ksh,Selesai,kabupaten brebes
mohon di cek buat penerima pkh punya motor punya rumah dapat saya yang tahun numpang di mertua mau bangun rumah aja nyicil matreal malah gak dapet jadi tolonglah ditinjau lagi saya di desa tegalreja kecamatan banjarharjo kabupaten brebes ,Selesai,dinas sosial
mohon dicek ada oknum memotong dana pkh udah data gak bener dipotong per orang rb di desa tegalreja kecamatan banjarharjo kabupaten brebes sekali pantau langsung pak jangan cuma pencitraan saya tunggu ,Selesai,dinas sosial
 ganjar pranowo pak tolong datang atau diurus di daerah brebes tepatnya di kecamatan paguyangan desa pakujati disini masih sering banjir karna penyempitan aliran air oleh pembangunan orang orang yg berduit dan tolong pihak berwajib untuk peka akan masalah yg ada ,Selesai,kabupaten brebes
assalamualaikum pak ganjar pranowo saya warga dari desa sengon wetan kecamatan tanjung kabupaten brebes ingin minta untuk di buatkan saluran air ketika musim hujan seperti sekarang di gang saya selalu banjir terus pak selama musim hujan soalnya sudah mengadu ke perangkat desa tetapi tidak ada respon saya mohon dengan hormat dengan bapak agar cepat di tangani semoga pak ganjar selalu di berikan kesehatan dan umur panjang amiin,Selesai,kabupaten brebes
pak gubernur coba main ke desa saya dusun maribaya kel kalinusu kec bumiayu kab brebes jawatengah masyarakat rindu pembangunan dari pemerintah terutama di sektor infrastruktur pembangunan jalan menuju desa kami yang sangat buruk keadaannya jarak dr kec hanya km,Selesai,kabupaten brebes
 ganjarpranowo sugeng sonten pak mau menginfokan kalau di daerah larangan brebes tepatnya di dekat sub terminal larangan terdapat pohon tumbang hingga memenuhi setengah badan jalan yang berpotensi akan menimbulkan kemacetan mohon ditindak lanjuti nggih pak ,Selesai,kabupaten brebes
pak ganjar pranowo mohon di sampaikan ke instansi terkait di kecamatan bumiayu skrng sdh di kasih jalan bagus dan lebih lebar tolong jangan buat nambah parkir oknum gak jelas krn toko dan swalayan di bumiayu gak pada menyediakan lahan parkir udah jalan makin sempit kadang parkir sampe lajur parkir pun harus bayar sama oknum gak jelas tolong pak ganjar pranowo agar segera ditindaklanjuti oknum yg tdk bertanggungjawab ,Selesai,kabupaten brebes
tolong di cek pak lampu jalan pantura losari brebes pemalang banyak yang padam ,Selesai,kabupaten brebes
pak ganjar pranowo mau tanya itu jalan provinsi songgom ketanggungan mohon untuk di tindak lanjuti itu sekarang menjadi titik kemacetan,Selesai,dinas pekerjaan umum bina marga cipta karya
selamat pagi bpk saya mau melaporkan kasus jebolnya tanggul sungai di desa karangbale rt rw kec larangan kab brebes katanya sih sumber dana pembangunan dr pusat pak blm lama di bangun tp sudah seperti itu kondisinya mohon di usut pak supaya bisa di tangkap pemborongnya yg sudah mengurangi jatah semen di bangunan itu ,Selesai,dinas pekerjaan umum sumber daya air dan penataan ruang
sudah berkali berbulan kondisi air pam di gandasuli brebes keruh terusssssssss layakah pdam baribis menjual air sperti limbah seperti ini konsumen rugi tolong lah pihak terkait audit tuh pdam brebes yg ktanya baru dapat penghargaan tingkat wilayah semarang tapi kualitas jelek air yg dijual limbah kya giniiii mau sampai kapann ,Selesai,kabupaten brebes
bpk ganjar pranowo yg terhormat kenapa blangko untuk ektp di desa kami tidak ada kami sangat membutuhkan blangko tersebut saya nunggu dari bulan kemarin pak mohon untuk segera di tindak lanjuti maturnuwun,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
mohon bantuan untuk perbaikan jalan di desa saya karna jalan masih tanah dan licin almtnya desa bandung rt kecamatan bumiayu kabupaten brebes ,Selesai,kabupaten brebes
pak tolong atasi kemacetan parah di pasar hewan daerah bumiayu brebes setiap wage pak,Selesai,kabupaten brebes
pak ganjar tolong kawal ketan dana desa kami karna dari dulu sampe sekarang blm pernah ngerasain ada a manfaat dana desa jalan d aspal pun dari partai tolong bngt pa ganjar desa negla kecamatan losari kabupaten brebes,Selesai,kabupaten brebes
sudah thn e ktp blm jdi dr pemkab brebes sndri cma bisa bilang maaf sj tdk ada tindak lanjutny lg mhon utk pemprov jateng di tindak lnjuti birokrasi di brebes sy bolak blik dtg ke kecamatan blm ada jawabn yg puas tetangga sy sblh rmh perangkat desa bisa cpt jdi e ktp nya lah sy org sipil biasa lama sekali smpe thn blm jdi periode pak jokowi jd presiden pelaku koruptor ny juga sdh di penjara masa iya e ktp ga becus ngurus nya apa harus ada uang pelicin buat pengurusan e ktp mhn ditindak lnjuti pak terimkasih ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
bumiayu brebes selatan longsor pak byk rmh dibantaran sungai tsb yg terancam longsor tepatnya di dk kramat rt bumiayu,Selesai,badan penanggulangan bencana daerah
brebes barat banjir pak,Selesai,badan penanggulangan bencana daerah
pak ibu saya mau lapor di desa kami dana desa tdk di pergunakan dngn baik jalan msh ancur apalagi udah masuk musim penghujan becek ancur mohon bantuanya untuk menindak lanjuti masalah di desa kami kepala desa ngga bisa kerja dia cm bisa memperkaya diri sendiri tanpa memikirkan kemajuan desa mohon di responn pak ibu kami sudah muak terima kasih ,Selesai,kabupaten brebes
 ganjar pranowo mohon ijin melaporkan pak di daerah kluwut kecamatan bulakamba kabupaten brebes terjadi banjir akibat luapan sungai banyak rumah dan area persawahan yang tergenang banjir,Selesai,badan penanggulangan bencana daerah
usul pak ganjarpranowo agar jalan bumiayu purwokerto dibuat lajur atau altrrnatifnya dibuatkan jalan baru dg lajur agar berkendara lbh nyaman klo itu jln nasional tlg diusulkan k pusat suwun pak ,Selesai,dinas pekerjaan umum bina marga cipta karya
di desa siwungkuk kecamatan wanasari kab brebes pembagian pkh tidak rata tidak adil akhirnya yg tujuannya utk keadilan sosial bagi masyarakat malah jadi penyakit karena orang jompo miskin janda tidak kebagian iri dg yg lainya,Selesai,kabupaten brebes
assalamualaikum pak gubernur saya susilo warga desa ketanggungan ijin melapor pak gubernur lampu penerangan jalan pertigaan jl ahmad yani dan jl kh mukhlas mati rusak ada dua lampu penerangan jalan yang mati rusak sudah sekitar bulan lampu rusak pak gub matur suwun ,Selesai,dinas pekerjaan umum bina marga cipta karya
selamat malam pak ganjar mau tanya blanko e ktp di kecamatan tonjong masih belum ada pak dan suket saya sudah saya perpanjang kali ini dan terakhir saya ke kecamatan tonjong petugas di sana tidak bisa memberi jawaban pasti kapan blankonya ada buat apa pak gunanya elektronik kalau bukan untuk memangkas birokrasi kata bu risma terima kasih ,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
assalamu alaikum wr wb pak ganjar benarkah bantuan bedah rumah di desa tengki brebes kec brebes kab brebes itu jumlahnya jt sedangkan di desa pasarbatang brebes dapatnya jt apakah setiap desa itu dananya beda ya pak mohon di jawab ya pak terimakasih wa alaikumsalam wr wb,Selesai,dinas perumahan rakyat dan kawasan permukiman
apa bener skrng ujian uas di kenakan biaya sebesar rp di karena kan ujian pake komputer tolong bapak ibu yg terhormat alamat sekolah smp losari desa parapat lor kec losari kab brebes,Selesai,kabupaten brebes
pa ganjar pranowo kami diwilayah bumiayu air pdam sering sekali mati pa apalagi didesa saya desa jatisawit disekitaran jl h yasin kami puluhan tahun pa hanya dapat air ketika larut malam jam jam malam pa nanti jam sudah mati lagi pa kami merasa keberatan karena ahirnya merambah ke masalah kesehatan juga pa tiap malam warga harus begadang nunggu air sampe pagi itu pun sering zonk pagi kami harus kerja mohon pa ini masalah sudah sering kami sampaikan ke pdam minta untuk diberi solusi tp nyatanya kalo habis didemo siang hr bs nyala meski cm jam dan malamnya juga keluarnya gasik tp itu cm hr selanjutnya y balik lagi seperti biasanya banyak yg akhirnya sakit pa ,Selesai,kabupaten brebes
desa legok rt rw assalamualaikum pak ganjar yg saya hormati di desa saya lg ada pembangunan masjid udah jalan tahun yang saya tahu karena saya juga bukan pengurus pembangunan lagi kekurangan dana dsb mudah an atas izinnya pak ganjar bisa membaca ini mudah an bapak selalu diberi kesehatan amin wassalamualaikum,Selesai,biro kesejahteraan rakyat
pelayanan pln di unit pln jati barang kabupaten brebes kurang profesional di atribut pln pasang listrik hr kerja ini udah seminggu kok malah jawabane kabel dx habis hari gak ada pemasangan tambah menurun kinerja pln aku di desa tegalreja kecamatan banjarharjo brebes mohon profesional ,Selesai,kabupaten brebes
saya warga brebes mau komplen soal e ktp yang lama jadinya alasanya karena blangko nya belum ada apakah benar blanko nya belum ada saya sudah cape tiap bulan harus bulak balik ke kantor kecamatan untuk memperpanjang masa aktif surat keterangan sementara saya perantau jadi ktp sangat di butukan ,Selesai,kabupaten brebes
paakkkk di daerah losari yang perbatasan sama jabar dikasih mobil pengangkut sampah dong biar sampahnya ga di buang ke kali dan biasanya jadi langanan banjir dari tahun ke tahun ganjarpranowo,Selesai,dinas lingkungan hidup dan kehutanan
ktp didesa banjarlor kenapa lama yah alasan blangko habis terus,Selesai,kabupaten brebes
pak ganjar pranowo yg saya hormati jembatan penghubung desa karangmangu sama pangaradan sampai sekarang blm jadi proyek sudah lama dm ke bupati brebes idzapriyanti pun blm ada respon,Selesai,kabupaten brebes
didesa sitanggal kec larangan kab brebes tepatnya digang makam pembuangan sampah pasar sitanggal pas hujan lebat kemarin meluap dan menyebabkan banjir pak,Selesai,badan penanggulangan bencana daerah
pak ganjar pranowo ngapunten main ke kab brebes tepatnya kec ketanggungan kalo musim hujan pasti banjir dan yang banjir bukan cuma pemukiman warga yang terkena dampak tapi jalan alternatif juga banjir di sebabkan bendungan cisadap yang masih belum bisa di bilang aman saat musim hujan,Selesai,kabupaten brebes
mohon bantuan utk perbaikan jln poros desa tambakserang kec bantarkawung kab brebes ,Selesai,kabupaten brebes
laporan ke dinas sosial brebes belum ada respon soal pkh banyak keanehan di desa tegal reja kecamatan banjarharjo kabupaten brebes besar pkh dan daftar penerima kurang diteliti yg punya rumah permanen dapet mapah yg th masih numpang mertua gak dapat dimana keadilan sosial negri ini tolong pak ganjar dinas sosial brebes di gerakkan suwun,Selesai,dinas sosial
emang pkh mewajibkan penerima membeli produk susu kambing y juga kok ada potongan rb tiap penerima mohon pak gub dinas sosial brebes bergerak mereka juga digaji rakyat salam dari desa tegalreja kecamatan banjarharjo kab brebes ,Selesai,dinas sosial
pa kec ketanggungan kab brebes ada tanggul jebol pak air meluap,Selesai,badan penanggulangan bencana daerah
pak gub trimaksih sdh merespon laporan kami nopember lalu trkait perbaikan tanggul smntara kemaren hujan wilayah kami mnyebabkan genangan air tdk masuk kesungai karena pndangkalan sungai mohon agar tdk tjd lg banjir sungai kaligangsa di keruk dr hulu kaligangsa maturnuwun,Selesai,kabupaten brebes
mohon ijin pa gubernur banjir di cikeusallor kecamatan ketanggungan kabupaten brebes akibat pendangkalan sungai mohon untuk dilakukan pengerukan dan pemasangan bronjong,Selesai,kabupaten brebes
pak ganjarpranowo di desa plompong kec sirampog kab brebes juga persis seperti itu kondisinya nama sungainya juga sama kali keruh jembatannya ambyar terus tanahnya longsor warga jadi harus memutar jauh ,Selesai,kabupaten brebes
terjadi banjir di derah kecamatan ketanggungan dan kecamatan banjarharjo kabupatem brebes saat ini masih berlangsung mohon ini di tindak lanjuti terimakasih ,Selesai,kabupaten brebes
saya melihat langsung politik uang saat pemilihan kepala desa,Selesai,"dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil"
mohon maaf pak ganjar jln pedesaan dikab brebes tepatnya didesa siwuluh saliman bangsri kec bulakamba brebes rusak parah dtambah musim hujan sperti ini jalanan berlumpur ,Selesai,kabupaten brebes
lapor pak gub desa cikesal lor dan desa buara kec ketanggungan sering di landa banjar bahkan ada laporan bahwa ada jembatan yg jebol dan kondisi bendungan cisadap semakin mengkhawatirkan,Selesai,kabupaten brebes
