"selamat siang pak, saya warga brebes dari kec. bumiayu, waktu itu saya bikin surat pindah dari brebes ke cirebon, nah waktu itu saya belum tau bahwa ada kesalahan di surat pindah itu, ternyata no nik yg di cantumin di surat pindah bukan nik e -ktp, dan dari cirebon memberi tau bahwa harus bikin surat pindah yg baru lagi dg nyantumin nik e -ktp, setelah saya mengajukan surat pindah yg baru ke brebes ternyata sudah tidak bisa dengan alasan yg saya sendiri kurang mengerti, mohon bantuannya untuk masalah saya ini, terima kasih","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"mohon pak gubernur tolong tertibkan polsek songgom brebes kalo mau buat skck di kenai biaya 30 ribu... kalo persyaratan kurang biaya di tambah 10 ribu... mohon segera di tindak lanjuti","kepolisian daerah jawa tengah","","","",""
"sungai dan drainase (mampet/tidak layak) dan jalan-jalan(rusak parah) di desa kalipucang, kec.jatibarang ,kab.brebes tidak layak,, stiap tahun selalu kebanjiran, kami masyarakat ds.kalipucang, mohon agar ada perbaikan dari pusat, karena dari pemerintah desa sendiri tidak ada penanganan serius, terimakasih sekiranya bpk/ibu mau menerima aduan/keluhan kami,","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"kepada y t h gubernur jawa tengah bpk ganjar pranowo . kami ingin menginformasikan jlan raya bumiayu salem dah mulai berlubang menyat menyot jlanya maklum banyam damtruc melebihi beban . jadi jlan raya nya dah jadi jaran goyang . mturnwun . . .","dinas pekerjaan umum bina marga cipta karya","","","",""
"tegal-brebes banjir parah mohon bantuan dari pusat,","badan penanggulangan bencana daerah","","","",""
"mohon pak gub..!!! di kaligangsa wetan brebes, mohon perhatiannya kondisi tanggul sydah sangat mengkwatirkan karena banyak rembesan mohon ditinjau ke lokasi secepatnya mengingat kondisi dari tanggul tersebut dikwatirkan jebol.","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"pk gubernur yang terhormat beserta jajaran. saya ingin menanyakan soal e ktp untuk kecamatan sirampog brebes.sudah hampir 1 thn sy memperbarui e ktp sy.tp knp smpe skrg blm ada kejelasan kpn jadi nya.sudah banyak warga bolak balik ke kecamatan hny untuk dpt e ktp bhkn kdang harus bayar kepada petugas 50-100 rb dg alasan untuk ongkos ke brebes kta petugas kcmtan.kdg jauh2 dari jakarta pulang niat mau ambil ktp tp trnyta blm jadi.mohon pengawasanya pak","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"saya mau tanya apa betul di desa kubangwungu kec ketanggugan kab brebes ada aturan kalau beli tanah harus bayar ke desa 5 dari total transakasi.apakh itu resmi","dinas perumahan rakyat dan kawasan permukiman","","","",""
"pengurusan surat pindah dr kab brebes, apakah gangguan jaringan seperti ini tidak bs di tangani secara langsung??@dukcapil brebes... mohon ditangani","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"lapor pak gub. pelayanan surat pindah di capil brebes sangat lambat, tertulis sedang ada gangguan jaringan... apakah gangguan jaringan seperti itu tidak bs dtanggani secara cepat... trims","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"pa, mohon bantuannya di desa losari sdg terjadi banjir dan dari aparat desa kurang perhatian untuk penanganan banjir ini sehingga terjadi banjir tiap hari di depan rumah kami terimakasih atas bantuannya","badan penanggulangan bencana daerah","","","",""
"tolong segera di beri perhatian di desa karang sambung,kec losari kab.brebes , sekarang lagi banjir tinggi hampir 1 meter..","badan penanggulangan bencana daerah","","","",""
"assalamualaikum pak gubernur, mohon bantuan penanggulangan banjir di desa cikeusal lor, kec ketanggungan, kab brebes, dimusim penghujan seperti sekarang ini hampir setiap hari warga cikeusal lor di sepanjang aliran sungai terkena dampak banjir tersebut ( ada 4 rt yg kebanjiran), selain itu banjir juga menggenangi jalan utama yang menghubungkan ke kota kecamatan, sehingga jalur transportasi terganggu, sehingga yang terkena dampak banjir bukan hanya warga desa cikeusal lor, tetapi desa lain juga terkena dampaknya, yaitu desa cikeusal kidul, pamedaran, sindangjaya, ciseureuh, jemasih dan desa kamal...terima kasih.","dinas pekerjaan umum sumber daya air dan penataan ruang","","","",""
"bapak ganjar yg terhormat, bpak punya slogan tuanku adalah rakyat, gubernur cuma mandat dimana selogan itu pas rakyatmu ini kena bencana? by:warga brebes","badan penanggulangan bencana daerah","","","",""
"aslkm.....pak rumah nenek sy hancur terkena banjir di desa kalibuntu bojong kec.losari kab.brebes..tlng di tengok agar cepat urus pak..??","badan penanggulangan bencana daerah","","","",""
"mohon dapat di cross cek struktur pemerintahan desa di desa kami desa banjarlor, kec. banjarharjo, kab. brebes, karena warga dibingungkan dengan kemana harus melapor. kami tidak tahu siapa ketua bpd, ketua karang taruna, ketua lpm dsb. padahal saat ini warga sedang merasa resah dengan terpilihnya putra kepala desa sebagai perangkat karena terindikasi kecurangan....","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"assalamualaikum pak gubernur. saya mau melaporkan tentang ke adaan di desa kami, desa banjarlor, kec. banjarharjo, yg tidak ada nya ke terbukaan, kejujuran, seperti tadi ada nya pemilihan perangkat desa,adanya kecurangan... tolong di periksa dan di tidak lanjuti","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"assalamu alaikum wr. wbr. terima kasih atas kedatangan pak gubernur ke desa kami desa banjarlor, kec. banjarharjo, kab. brebes pada acara panen raya dan kebetulab rumah saya ada pada jarak 20 meter dari lokasi acara. namun dibalik itu semua, desa kami adalah desa yg sedang krisis kepercayaan kepada pemerintahan desa dimana kami sendiri tidak tahu siapa pejabat desa di tempat kami seperti ketua bpd, ketua karang taruna dan ketua lpm. ketua2 organisasi yg kami kenal mengaku sudah digantikan sepihak oleh kades an diserahkan kepada yg lain ( dalam pengakuan ketua2 organisasi lama adalah keluarga kepala desa). ketua bpd adalah adik kandung, ketua karang taruna adalah adik sepupu dan ketua lpm juga tidak jauh seperti itu. dan lebih heboh lagi, setelah bapak datang, 4 hari kemudian anak kepala desa dijadikan kasie pemerintahan desa banjarlor, bahkan dengan cara curi start pemberkasannya dan yg nguji adalah teman2 dari pamannya / adik kandung kepala desa. mohon pak gubernur meluruskan kekisruhan di tempat kami karena kekisruhan di desa kami seolah dipendam ketika kami melakukan pergerakan di tahun 2016. terima kasih. saya siap dipanggil dan mempertanggungjawabkan laporan saya","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"asalamualaikum. . .pak gubernur,saya mau lapor tentang ke adaan desa saya,desa banjarlor,kec.banjarharjo,brebes.dengan tidak ada nya ke terbukaan,dan ke adilan,seperti tadi siang anak nya di jadikan perangkat desa,sebagai kasi pemerintahan,seperti tahun 2016,kami sudah lapor ke kbupaten,tentang penghinaan pendidikan,n arogan,sekarang terjadi lg,bahkan bpd pun sekarang yang pegang adik nya kepala desa,n juga merangkap ketua karang taruna,sekarang anak nya di jadikan kasi pemerintahan,tolong pak tindak lanjuti, dan periksa desa kami,","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"assalamualaikum.... selamat malam pak gubernur,saya mau minta tolong minta di cek desa saya pak, desa banjarlor, kec. banjarharjo, brebes, permasalahan tahun lalu 2016,sampe sekarang belum ada tindak lanjutnya, dari bupati, dan dprd, padahal kita sudah lapor. apalagi saat ini anak nya di jadikan sebagai perangkat desa jadi kasi kepemerintahan,dan adik kepala desa jadi bpd, permasalahn yg tahun lalu aja gak ada hasil nya, sekrang kami bingung mau lapor kemana, tolong pak gubernur cek dan selidiki desa banjarlor, kec. banjarharjo,brebes,,,,","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"tolong pak, anak saya umur 2,5th sakit panas dan sudah berobat ke dokter faskes1(karna saya peserta bpjs), waktu periksa ke dokter yang nganter anak saya itu ibu saya. dan setelah itu mendapat obat serbuk,. namun ibu saya minta obat yang ada sirupnya, karena anak saya kalo bukan sirup susah, namun dokter tersebut malah mengutarakan'maaf tidak bisa bu,karena dananya'. tapi bukan kali itu saja, saya maupun anak ke dua saya dan nenek saya sendiri juga pernah periksa disitu waktu sakit juga hanya diberi obat sedikit sekali, beda sama yang bayar kontan(bukan bpjs) tolong segera di tata.. di faskes dokter kiswantoro ds.rengas pendawa kedawon kec.larangan kab.brebes","dinas kesehatan","","","",""
"ass.. selamat siang pak gubernur.. kami atas nama warga purwodadi kecamatan tonjong brebes ingin menyampaikan bahwa kegiatan galian material di hulu jembatan kali bara nampaknya berjalan lagi. mohon tindakanya pak gubernur. terima kasih..","dinas energi dan sumber daya mineral","","","",""
"assalamualaikum... maaf mau tanya bpk/ibu yg terhormat, mengenai kis itu bagaimana cara mengajukanya, pada bulan 08 tahun lalu saya sudah ke kantor kelurahan untuk minta di usulkan agar saya mendapat kis, karna kami sedang membutuhkan sekali agar bisa berobat, tapi sampai saat ini belum mendapatkan kisnya juga belum ada informasi selanjutnya katanya nanti tahun 2018 akan dapat kis, tapi sampai sekarang belum dapat. kenapa ya pak kok sepertinya sulit sekali untuk mendapatkannya, padahal kami sedang embutuhkan sekali, kami dari kec. bumiayu, kel. desa pruwatan. trimakasih pak/bu. wassalamualaikum . . .","dinas kesehatan","","","",""
"selamat malam pak ganjar, saya wanita umur 27 tahun, asal kendal, kerja di semarang, posisi lagi hamil 8 bulan, saya mau bayar pajak mobil,kebetulan plat brebes, kok keteranganya di blokir sementara saber ya pak, memang saya telat 3bulan ini pak, ada solusinya gak pak biar saya g ke brebes untuk buka blokir dan saya bisa bayar pajak di semarang aja terimakasih","badan pengelola pendapatan daerah","","","",""
"pak, sy dari kampung cacaban ds. bandungsari rt 3/04 kec. banjar harjo kab. brebes kami sebagai rakyat bapak. punya keinginan, bagimana caranya di kampung kami supaya ada pelatihan pelatihan kerja rumahan? yg mengarah ke umkm. kami mengharapkan sekali bantuan nya pak. tks","dinas koperasi dan umkm","","","",""
"pa ganjar sy setor bpjs tiap bln tapi mau minta rujukan di puskesmas banjarharjo untuk oprasi mata susahnya minta ampun gimana ini pak tlng bantu pak. maaf sebelumnya kalo caranya kaya gini percuma sy bayar tiap bulan tapi kartu gak bisa d pake mending amal sama anak yatim tiap bulan dapat pahala pak.","bpjs kesehatan","","","",""
"asslamulaikum bapak. ko di kampung saya mau mengurus atau membikin sertifikat tanah di mintai uang sebesar 500rb olh perangkat desa kmi. bukan satu orang atau dua orang melainkan puluhan orang bapan tolong bapak di selidiki kasus ini kan kata presiden sendiri waktu itu datang ke brebes bikin sertifikat tanah gratis ko masih ada perangkat desa yg mwmintai ung kpada warganya..","dinas perumahan rakyat dan kawasan permukiman","","","",""
"tolong pak mesin pencetak ktp di kecamatan losari di gantiii saya sudah setahun bikin ktp blm jadi2 katanya eror eror eror terus mesinya","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"pak kenapa berobat di rsud pakai kartu kis dari pemerintah itu seperti dianaktirikan /disempelekan ,oleh pihak dokter maupun perawat , berbeda dengan yg bayar/umum apakah orang miskin g boleh sakit ini terjadi pada bapaku di rsud bumiayu mohon bapak untuk bisa mengoreksi rumah sakit dan memberi teguran supaya pelayanan masyarakat di perbaiki / tidak tebang pilih","bpjs kesehatan","","","",""
"selamat malam pak ganjar.saya bayar pajak di samsat bumiayu brebes dan kebetulan bertepatan ganti tnkb tp setelah bayar pajak tnkb katanya tidak langsung jadi katanya tunggu 6 bulan,setelah enam bulan saya ke samsat ternyata belum jadi juga ,terus terang saya kecewa apa lg motor saya sering buat ke luar kota dan tahun yg tertera di tnkb sering jd masalah dgn petugas kepalisian. semoga kedepan tdk seperti itu ,hanya sekedar plat no tdk bs selesai dgn cepat dan kejadian tidak hanya saya , semoga jadi perhatian terima kasih.","badan pengelola pendapatan daerah","","","",""
"assalamualaikum . . . salam ramadhan... mau tanya bapak/ibu yg terhormat, bagaimana cara mendapatkan jamkesda untuk kami dari kec. bumiayu ? trimakasih . . . wassalamualaikum . . .","dinas kesehatan","","","",""
"assalamualaikum ,bp gubernur ganjar yg budiman.sy ibu hartini dr desa kaliwadas bumiayu.mo melaporkan bp,bhw di desa kami ad gadis kcl yg sdng membutuhkn uluran tngan bp.nm a aliya umr 11 thn mendrita jantung bocor.gdis kcl tsbt sdng membuthkn biaya utk oprasi,kiraa bp bisa membantu.terimaksih bp.mohon diperhatikan y bp.n pernsalah yg k 2,.didesa kmi ad pembuatan sertifikat tanah udh 1 thn kmi buat tp blm jd.bhkn kmi dimintai uang admin sbesar 450k.sdngkn pemerintah menggembar gemborkan,bhw pembuatan srtfkt itu gratis,kmi mewakili wrg desa 500 orng yg membuat sertfkt yg smpe hr inj blm jadi.kmi dr desa kaliwadas kc, bumiayu.mohon ditindak lanjuti bp,terima kasih,wasalam","dinas kesehatan","","","",""
"pak gubernur yang terhormat saya warga desa cikandang,,kec kersana kabp brebes saya bikin e ktp dr tahun 2017 sampe sekarang belum jadi apakah ada kesalahan sampe saat ini belum jadi mohon bantu pak terima kasih liki fauzi warga brebes","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"pa ganjar gub jateng, tlg peng gunaan dana desa di brebes diceq pemanfaatanya ,banyak yg tak sesuai","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"mau melaporkan pembuatn ektp d brebes bener2 lelet saya no nik salah,mengajukan ganti udah 2thun lebih blum ada prosesy malah minta uang biyar bisa cpat jadi tolong tindak lanjui oknum sperti itu bpak","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
"yth. badan kepegawaian daerah prov. jateng, saya ingin melaporkan adanya rusaknya moral para asn di dinas sosial kabupaten brebes. kronologi, saya seorang tenaga honorer di dinas sosial kabupaten brebes, provinsi jawa tengah. dan upah saya hanya berdasarkan jumlah kegiatan yang saya ikuti (lebih cenderung tidak sama sekali), pas saat ada kegiatan pun paling hanya diberikan seberapa. contohnya, adanya upah narasumber semisal 150rb, namun bayarannya hanya dihitung sebagai peserta kegiatan. dan saya pun terpaksa tandatangan. adanya honor ini itu tetapi tidak ada yg diberikan uangnya namun selalu memakai tandatangan. menurut saya, itu sudah termasuk tindakan kerusakan moral. karena mereka sendiri berstatus asn, namun masih saja menindas kita2 para tenaga honorer yg keuangannya tidak jelas dan masih saja dipotong2 atau uangnya tidak diberikan. khususnya tempat saya bekerja di dinas sosial kabupaten brebes, provinsi jawa tengah, bidang bantuan sosial. mohon untuk segera diusut, kalau perlu para asn di bidang sosial itu segera dimutasi saja agar nasib kita para tenaga honorer bisa mendapatkan upah yg lebih layak. terimakasih","badan kepegawaian daerah","","","",""
"asalamualaikum bpk ganjar pranowo saya mau laporkan atau klhn tentang pelayanan pukesmas kutamendala tonjong brebes yg malasan melayani pasien jm 8 lbh masih ngobrol main hp,dan pelayan di loket pendaftaran tidak ramah,ketus ,tolong di tindak lanjuti","dinas kesehatan","","","",""
"assalamualaykum pa gubernur, ini bagaimana kinerja pemkab brebes kususnya kecamatan brebes disduk capil, ko ktp sudah hampir 2 tahun belom jadii, lain kaloo bayar 200 langsung jadi,, tolong pa","dinas pemberdayaan masyarakat, desa, kependudukan dan pencatatan sipil","","","",""
